i,j,score,accepted,guard_dropped
5730,6872,0.9956300099634801,True,False
5731,6838,0.9933031569260068,True,False
5732,6056,0.9987516343887362,True,False
5738,7363,0.9987516343887362,True,False
5739,6843,0.9987516343887362,True,False
5742,6744,0.9953097333751223,True,False
5747,6982,0.9950648084917336,True,False
5751,6626,0.9987516343887362,True,False
5757,7009,0.9976962095979076,True,False
5761,6276,0.7745835271034792,True,False
5761,6313,0.9983505803534152,True,False
5764,7013,0.9968294073503572,True,False
5768,7225,0.9939029047180966,True,False
5769,6788,0.9987516343887362,True,False
5769,7201,0.9987516343887362,True,False
5772,7008,0.9987516343887362,True,False
5773,6871,0.9966903738660419,True,False
5781,6796,0.9974112369640995,True,False
5788,6131,0.9979749008420777,True,False
5789,6377,0.9978563561645535,True,False
5789,7440,0.9978563561645535,True,False
5796,6395,0.9973151677640237,True,False
5805,7316,0.9987516343887362,True,False
5811,6683,0.9987516343887362,True,False
5813,5987,0.9950648084917336,True,False
5814,6372,0.9762369269854069,True,False
5814,6441,0.9939029047180966,True,False
5820,6030,0.995150381172694,True,False
5823,7190,0.8474468118784135,True,False
5826,6781,0.9987516343887362,True,False
5832,7227,0.9966903738660419,True,False
5840,6180,0.9987516343887362,True,False
5842,7223,0.9966903738660419,True,False
5845,6301,0.9957300078086366,True,False
5846,6988,0.9987516343887362,True,False
5848,6540,0.9975340164615294,True,False
5850,7119,0.9958128395225163,True,False
5852,6193,0.9987516343887362,True,False
5853,5902,0.9976962095979076,True,False
5854,5917,0.9966903738660419,True,False
5897,6967,0.9957300078086366,True,False
5897,7460,0.9966903738660419,True,False
5901,7193,0.9966903738660419,True,False
5906,7038,0.9970051010599466,True,False
5913,6546,0.9987516343887362,True,False
5913,7349,0.9957300078086366,True,False
5919,6142,0.9987516343887362,True,False
5921,6219,0.9975340164615294,True,False
5925,6137,0.7575334417930455,True,False
5934,6644,0.9926084766360521,True,False
5935,5995,0.9957300078086366,True,False
5945,7238,0.9966903738660419,True,False
5952,7247,0.9987516343887362,True,False
5957,7149,0.9984197686403924,True,False
5958,7287,0.9966903738660419,True,False
5971,6431,0.9966903738660419,True,False
5975,7121,0.9987516343887362,True,False
5989,6207,0.9987516343887362,True,False
5990,6694,0.9983505803534152,True,False
5996,7297,0.9987516343887362,True,False
5998,6506,0.9983884245508575,True,False
6005,7074,0.9939029047180966,True,False
6010,6936,0.9987516343887362,True,False
6011,7329,0.9987516343887362,True,False
6015,6947,0.9983505803534152,True,False
6020,6058,0.9987516343887362,True,False
6021,7254,0.9979197595370883,True,False
6022,6101,0.9987516343887362,True,False
6023,7309,0.9943252407018788,True,False
6025,7429,0.9983505803534152,True,False
6026,7492,0.996535470187147,True,False
6028,6699,0.9983505803534152,True,False
6035,7037,0.9975340164615294,True,False
6037,6393,0.9987516343887362,True,False
6047,6896,0.9934753990350542,True,False
6054,6124,0.9878736124411658,True,False
6059,7456,0.9939029047180966,True,False
6065,7135,0.9951999406776808,True,False
6070,7250,0.9969271015460225,True,False
6074,6170,0.9951999406776808,True,False
6090,6473,0.9979749008420777,True,False
6093,6401,0.9987516343887362,True,False
6094,6215,0.9972048444955496,True,False
6107,6434,0.8627242056508485,True,False
6108,6593,0.9975340164615294,True,False
6110,6260,0.9976962095979076,True,False
6114,7398,0.9987516343887362,True,False
6126,6623,0.9984197686403924,True,False
6138,6146,0.9973151677640237,True,False
6140,6928,0.9976962095979076,True,False
6149,6743,0.9978563561645535,True,False
6150,7049,0.9987516343887362,True,False
6151,6625,0.9987516343887362,True,False
6152,6523,0.9987516343887362,True,False
6154,6442,0.9987516343887362,True,False
6155,6577,0.9978209634883989,True,False
6157,7426,0.9987516343887362,True,False
6161,7402,0.9928989241848947,True,False
6168,6394,0.9987516343887362,True,False
6171,6378,0.8609793155371334,True,False
6176,7047,0.9987516343887362,True,False
6179,7306,0.9987516343887362,True,False
6182,6865,0.7561632239098921,True,False
6188,6448,0.995506930508393,True,False
6192,6419,0.9869952477161212,True,False
6199,6862,0.9926957433296217,True,False
6204,7252,0.9976962095979076,True,False
6205,7283,0.9987516343887362,True,False
6215,7134,0.8301943894591945,True,False
6216,6588,0.9976962095979076,True,False
6220,7221,0.9966903738660419,True,False
6231,7087,0.9987516343887362,True,False
6232,6306,0.9961431011748146,True,False
6233,6373,0.9975340164615294,True,False
6234,7079,0.9956300099634801,True,False
6245,7307,0.9966903738660419,True,False
6248,6480,0.9976962095979076,True,False
6248,6494,0.9976962095979076,True,False
6259,6617,0.9987516343887362,True,False
6261,6975,0.9980660562935224,True,False
6267,6421,0.9966903738660419,True,False
6276,6313,0.7745835271034792,True,False
6305,6418,0.8042542670399768,True,False
6309,7140,0.9984461500974169,True,False
6310,6325,0.9939029047180966,True,False
6311,6913,0.9928989241848947,True,False
6328,7292,0.9958825633451195,True,False
6329,6608,0.9987516343887362,True,False
6330,6505,0.9956300099634801,True,False
6337,7275,0.9975340164615294,True,False
6340,6798,0.9987516343887362,True,False
6345,7094,0.9966903738660419,True,False
6349,7277,0.9966903738660419,True,False
6366,6980,0.9987516343887362,True,False
6367,6797,0.9987516343887362,True,False
6369,7494,0.9978563561645535,True,False
6372,6441,0.9953097333751223,True,False
6375,6778,0.9946380086980074,True,False
6377,7440,0.9987516343887362,True,False
6381,7000,0.9966903738660419,True,False
6385,7070,0.9979197595370883,True,False
6390,7224,0.9973151677640237,True,False
6397,7454,0.9987516343887362,True,False
6399,6428,0.9948785963092984,True,False
6432,6941,0.9987516343887362,True,False
6457,7068,0.9987516343887362,True,False
6462,6558,0.9987516343887362,True,False
6466,7133,0.9987516343887362,True,False
6480,6494,0.9987516343887362,True,False
6495,6572,0.9982452686441156,True,False
6500,6844,0.9939029047180966,True,False
6520,7154,0.9979749008420777,True,False
6544,6910,0.9966903738660419,True,False
6546,7349,0.9957300078086366,True,False
6556,6860,0.9987516343887362,True,False
6559,7205,0.9966903738660419,True,False
6559,7413,0.9987516343887362,True,False
6561,7391,0.7510097740411201,True,False
6565,7395,0.9983884245508575,True,False
6566,7003,0.9979749008420777,True,False
6567,6971,0.9966903738660419,True,False
6587,7172,0.9966903738660419,True,False
6587,7465,0.9966903738660419,True,False
6605,6895,0.7706302811914237,True,False
6607,7342,0.7818196364206851,True,False
6607,7491,0.8474468118784135,True,False
6668,6782,0.9973151677640237,True,False
6681,7371,0.9966903738660419,True,False
6689,7405,0.9966903738660419,True,False
6696,6944,0.9975340164615294,True,False
6709,7194,0.9987516343887362,True,False
6718,6824,0.9956300099634801,True,False
6727,6853,0.9987516343887362,True,False
6731,6972,0.9987516343887362,True,False
6734,6786,0.9987516343887362,True,False
6736,6770,0.9966903738660419,True,False
6740,6929,0.8627242056508485,True,False
6747,7191,0.9939029047180966,True,False
6771,6899,0.9987516343887362,True,False
6788,7201,0.9987516343887362,True,False
6800,6870,0.9966903738660419,True,False
6803,7336,0.9916208562871359,True,False
6820,7019,0.9979749008420777,True,False
6826,7345,0.9987516343887362,True,False
6852,7042,0.7593517692056968,True,False
6861,7267,0.9987516343887362,True,False
6873,7477,0.9934753990350542,True,False
6887,6900,0.9878736124411658,True,False
6889,6954,0.9987516343887362,True,False
6907,7255,0.9966903738660419,True,False
6911,7187,0.9966903738660419,True,False
6921,7082,0.9987516343887362,True,False
6939,7404,0.9966903738660419,True,False
6949,7467,0.9966903738660419,True,False
6952,7220,0.9978563561645535,True,False
6965,7085,0.9987516343887362,True,False
6966,7364,0.9934753990350542,True,False
6967,7460,0.9983884245508575,True,False
6996,7214,0.9975340164615294,True,False
7004,7346,0.9987516343887362,True,False
7030,7127,0.9966903738660419,True,False
7040,7485,0.9987516343887362,True,False
7050,7244,0.9987516343887362,True,False
7056,7109,0.9955425575166709,True,False
7056,7484,0.988019659225033,True,False
7058,7195,0.9987516343887362,True,False
7061,7461,0.9979749008420777,True,False
7099,7325,0.9987516343887362,True,False
7101,7319,0.756820431495556,True,False
7104,7318,0.9987516343887362,True,False
7106,7269,0.9983505803534152,True,False
7109,7484,0.9968294073503572,True,False
7125,7410,0.9956300099634801,True,False
7141,7430,0.9987516343887362,True,False
7155,7185,0.9876356745221663,True,False
7169,7471,0.9934753990350542,True,False
7172,7465,0.9987516343887362,True,False
7174,7352,0.9987516343887362,True,False
7189,7248,0.9983505803534152,True,False
7198,7235,0.9873485260609695,True,False
7205,7413,0.9966903738660419,True,False
7219,7257,0.9987516343887362,True,False
7293,7453,0.9966903738660419,True,False
7302,7378,0.9987516343887362,True,False
7342,7491,0.9980660562935224,True,False
7418,7437,0.9833451615993634,True,False
7444,7479,0.9966903738660419,True,False
