loan_id,customer_id,loan_type,loan_amount,loan_term_months,interest_rate,loan_start_date,collateral_type,collateral_value,monthly_loan_payment,loan_purpose
LOAN001923,CUST13396,Home Loan,2131101.26,237,7.76,2024-09-13,Property,4163715.0,17601.35,Home Purchase
LOAN001924,CUST05053,Business Loan,6971246.62,89,12.27,2022-01-06,Unsecured,0.0,119674.99,Business Expansion
LOAN001925,CUST08107,Auto Loan,101398.87,55,10.72,2018-10-07,Vehicle,180292.38,2341.53,Vehicle Purchase
LOAN001926,CUST04248,Home Loan,4219370.94,246,8.38,2021-04-03,Property,6588557.81,35955.94,Home Purchase
LOAN001927,CUST03202,Auto Loan,801207.99,64,9.56,2018-09-29,Vehicle,1130717.04,16029.13,Vehicle Purchase
LOAN001928,CUST08055,Auto Loan,386832.3,52,10.03,2020-04-08,Vehicle,434609.62,9203.02,Vehicle Purchase
LOAN001929,CUST13476,Business Loan,1244569.65,87,11.46,2019-11-17,Unsecured,0.0,21126.26,Business Expansion
LOAN001930,CUST06359,Personal Loan,562551.88,38,15.39,2025-05-15,Unsecured,0.0,18796.1,Personal Expense
LOAN001931,CUST01636,Personal Loan,324807.66,27,15.11,2025-01-20,Unsecured,0.0,14265.36,Personal Expense
LOAN001932,CUST09375,Home Loan,8171818.02,235,7.36,2024-11-16,Property,9586989.98,65745.23,Home Purchase
LOAN001933,CUST12241,Home Loan,2418796.68,244,9.29,2022-12-03,Property,3454890.65,22090.63,Home Purchase
LOAN001934,CUST07938,Home Loan,1854525.39,229,8.28,2023-08-03,Property,2261767.6,16138.0,Home Purchase
LOAN001935,CUST09873,Home Loan,3860907.02,248,6.5,2021-01-08,Property,5415404.25,28334.74,Home Purchase
LOAN001936,CUST08030,Auto Loan,1085178.55,61,9.49,2023-02-04,Vehicle,1229013.56,22493.37,Vehicle Purchase
LOAN001937,CUST03224,Auto Loan,1547968.15,66,11.04,2025-05-27,Vehicle,2863343.85,31395.43,Vehicle Purchase
LOAN001938,CUST03479,Auto Loan,144829.23,62,12.48,2019-07-04,Vehicle,154685.59,3181.16,Vehicle Purchase
LOAN001939,CUST01392,Business Loan,3698187.45,75,11.07,2021-07-05,Business Asset,6131543.37,68536.81,Business Expansion
LOAN001940,CUST11573,Business Loan,1543326.24,81,10.9,2021-08-14,Unsecured,0.0,26997.17,Business Expansion
LOAN001941,CUST03467,Home Loan,7239991.62,239,6.72,2024-07-26,Property,11692509.39,55030.51,Home Purchase
LOAN001942,CUST08145,Personal Loan,597139.71,43,14.96,2022-10-01,Unsecured,0.0,18024.47,Personal Expense
LOAN001943,CUST01645,Auto Loan,398346.14,63,10.49,2020-04-27,Vehicle,774005.14,8249.98,Vehicle Purchase
LOAN001944,CUST13425,Home Loan,5621752.01,229,10.2,2025-10-22,Property,8741886.05,55820.36,Home Purchase
LOAN001945,CUST10775,Education Loan,229481.82,66,10.62,2020-06-27,Unsecured,0.0,4605.69,Higher Education
LOAN001946,CUST09371,Business Loan,3758372.47,77,14.24,2020-06-08,Business Asset,6565854.84,74729.21,Business Expansion
LOAN001947,CUST12235,Home Loan,1912705.47,228,8.33,2020-07-30,Property,2545168.31,16733.63,Home Purchase
LOAN001948,CUST13033,Personal Loan,361646.42,31,14.11,2020-06-28,Unsecured,0.0,13988.78,Personal Expense
LOAN001949,CUST10281,Auto Loan,277569.86,69,11.92,2023-10-30,Vehicle,408781.01,5576.8,Vehicle Purchase
LOAN001950,CUST08194,Home Loan,4417040.67,235,10.06,2018-12-11,Property,5669255.36,43087.4,Home Purchase
LOAN001951,CUST04570,Auto Loan,459690.54,54,11.56,2023-07-16,Vehicle,876862.92,10958.1,Vehicle Purchase
LOAN001952,CUST05568,Personal Loan,313046.4,45,12.16,2023-12-19,Unsecured,0.0,8697.4,Personal Expense
LOAN001953,CUST07008,Auto Loan,338477.18,63,9.85,2019-01-30,Vehicle,364580.13,6902.56,Vehicle Purchase
LOAN001954,CUST12352,Education Loan,394374.91,79,13.27,2023-08-28,Unsecured,0.0,7512.05,Higher Education
LOAN001955,CUST02776,Personal Loan,319772.17,47,14.39,2020-02-23,Unsecured,0.0,8939.78,Personal Expense
LOAN001956,CUST01680,Auto Loan,873837.09,71,9.62,2022-04-16,Vehicle,1707637.51,16188.65,Vehicle Purchase
LOAN001957,CUST12688,Personal Loan,192461.49,25,13.18,2020-09-25,Unsecured,0.0,8845.64,Personal Expense
LOAN001958,CUST03121,Auto Loan,532196.75,70,10.43,2019-08-02,Vehicle,925942.37,10180.74,Vehicle Purchase
LOAN001959,CUST06700,Personal Loan,741794.13,30,13.7,2023-01-19,Unsecured,0.0,29341.64,Personal Expense
LOAN001960,CUST01023,Home Loan,4040356.18,233,9.02,2018-03-23,Property,7826923.66,36797.59,Home Purchase
LOAN001961,CUST13350,Business Loan,1655526.31,83,11.45,2018-01-17,Property,2652105.22,28966.33,Business Expansion
LOAN001962,CUST11348,Education Loan,189591.21,65,11.11,2021-06-22,Unsecured,0.0,3895.02,Higher Education
LOAN001963,CUST08768,Home Loan,2331697.06,238,7.93,2023-10-24,Property,4058522.91,19468.69,Home Purchase
LOAN001964,CUST09296,Personal Loan,248106.16,30,13.5,2023-11-03,Unsecured,0.0,9790.15,Personal Expense
LOAN001965,CUST02825,Home Loan,8205122.1,237,9.76,2023-03-26,Property,10659679.18,78202.24,Home Purchase
LOAN001966,CUST07354,Personal Loan,536430.97,39,16.14,2020-12-11,Unsecured,0.0,17766.31,Personal Expense
LOAN001967,CUST12017,Auto Loan,485083.92,52,11.08,2023-06-22,Vehicle,519644.42,11788.72,Vehicle Purchase
LOAN001968,CUST00361,Auto Loan,719715.35,60,9.52,2018-05-13,Vehicle,989241.5,15122.4,Vehicle Purchase
LOAN001969,CUST07288,Home Loan,2752210.08,241,8.34,2023-07-08,Property,2920532.26,23568.26,Home Purchase
LOAN001970,CUST02261,Auto Loan,674718.98,52,12.44,2023-05-25,Vehicle,934163.68,16850.91,Vehicle Purchase
LOAN001971,CUST05208,Personal Loan,238550.52,37,13.93,2023-07-16,Unsecured,0.0,7967.49,Personal Expense
LOAN001972,CUST11515,Personal Loan,544946.74,40,14.95,2021-06-17,Unsecured,0.0,17381.98,Personal Expense
LOAN001973,CUST11831,Auto Loan,252781.76,69,9.36,2020-07-15,Vehicle,311631.49,4751.29,Vehicle Purchase
LOAN001974,CUST12748,Personal Loan,155211.44,48,14.41,2024-11-29,Unsecured,0.0,4273.37,Personal Expense
LOAN001975,CUST06831,Home Loan,8191752.15,247,9.57,2019-01-06,Property,11271976.03,76015.07,Home Purchase
LOAN001976,CUST02268,Education Loan,315579.19,71,11.86,2023-07-17,Fixed Deposit,487676.04,6206.23,Higher Education
LOAN001977,CUST08787,Business Loan,2715753.19,76,13.98,2023-03-22,Property,3266943.7,54052.07,Business Expansion
LOAN001978,CUST12552,Home Loan,2398995.34,241,9.47,2022-01-22,Property,3238248.91,22283.63,Home Purchase
LOAN001979,CUST06276,Home Loan,8223878.53,250,7.23,2023-08-06,Property,15251413.73,63748.48,Home Purchase
LOAN001980,CUST13311,Auto Loan,355080.34,55,10.08,2024-01-09,Vehicle,631310.02,8088.37,Vehicle Purchase
LOAN001981,CUST05024,Business Loan,2067888.83,84,12.42,2023-03-28,Unsecured,0.0,36969.98,Business Expansion
LOAN001982,CUST04463,Home Loan,3613136.08,246,8.89,2020-05-05,Property,6278887.78,31969.32,Home Purchase
LOAN001983,CUST00504,Personal Loan,555671.5,40,12.29,2024-10-10,Unsecured,0.0,17001.07,Personal Expense
LOAN001984,CUST13402,Education Loan,120097.72,62,10.51,2020-02-18,Unsecured,0.0,2518.62,Higher Education
LOAN001985,CUST04233,Home Loan,3551471.19,234,10.38,2023-04-28,Property,4654180.25,35443.73,Home Purchase
LOAN001986,CUST08333,Home Loan,5635136.55,228,7.95,2020-11-26,Property,9160578.64,47979.55,Home Purchase
LOAN001987,CUST02156,Home Loan,2684766.4,237,9.82,2025-07-19,Property,5096164.9,25693.97,Home Purchase
LOAN001988,CUST06756,Auto Loan,347216.76,61,11.56,2025-03-10,Vehicle,536607.26,7553.97,Vehicle Purchase
LOAN001989,CUST11986,Home Loan,5219364.92,233,8.18,2018-02-03,Property,6448762.73,44774.43,Home Purchase
LOAN001990,CUST05679,Business Loan,2001075.48,73,11.11,2025-06-27,Unsecured,0.0,37832.9,Business Expansion
LOAN001991,CUST07999,Personal Loan,320230.78,46,16.38,2022-07-22,Unsecured,0.0,9420.23,Personal Expense
LOAN001992,CUST08761,Home Loan,3251520.34,244,8.85,2024-10-24,Property,5450942.38,28769.41,Home Purchase
LOAN001993,CUST11450,Home Loan,1677363.09,235,6.5,2022-08-09,Property,2033055.57,12636.2,Home Purchase
LOAN001994,CUST09522,Home Loan,5436752.11,238,6.5,2018-10-15,Property,6638886.57,40701.4,Home Purchase
LOAN001995,CUST04799,Business Loan,4570540.45,82,13.19,2021-05-16,Business Asset,7774851.17,84866.45,Business Expansion
LOAN001996,CUST04938,Personal Loan,496966.52,31,15.84,2018-02-18,Unsecured,0.0,19638.35,Personal Expense
LOAN001997,CUST07227,Home Loan,738882.49,228,9.22,2023-05-28,Property,888725.58,6878.2,Home Purchase
LOAN001998,CUST06505,Business Loan,5317626.26,82,14.4,2019-05-04,Unsecured,0.0,102263.48,Business Expansion
LOAN001999,CUST09930,Personal Loan,275689.65,27,15.16,2021-09-06,Unsecured,0.0,12114.72,Personal Expense
LOAN002000,CUST09462,Education Loan,290732.06,75,13.48,2024-07-01,Unsecured,0.0,5756.5,Higher Education
LOAN002001,CUST01560,Business Loan,2103712.12,74,11.37,2021-03-26,Business Asset,3666512.59,39679.21,Business Expansion
LOAN002002,CUST06078,Home Loan,1409199.33,249,8.45,2025-06-27,Property,2651334.4,12017.18,Home Purchase
LOAN002003,CUST01486,Personal Loan,455427.61,28,18.19,2018-01-22,Unsecured,0.0,20081.63,Personal Expense
LOAN002004,CUST07621,Home Loan,3326563.7,251,9.1,2019-03-23,Property,6164121.48,29682.8,Home Purchase
LOAN002005,CUST08199,Home Loan,3123196.52,235,7.68,2021-06-24,Property,4075032.91,25735.34,Home Purchase
LOAN002006,CUST01638,Home Loan,5457341.52,245,7.85,2022-06-15,Property,8075408.9,44759.65,Home Purchase
LOAN002007,CUST07905,Home Loan,1453554.53,238,8.4,2019-03-13,Property,2737010.06,12563.16,Home Purchase
LOAN002008,CUST06378,Home Loan,2968810.45,230,10.82,2018-07-23,Property,4303827.57,30658.64,Home Purchase
LOAN002009,CUST04995,Business Loan,3444374.97,77,13.34,2023-12-01,Unsecured,0.0,66809.28,Business Expansion
LOAN002010,CUST09786,Home Loan,18000000.0,244,8.91,2018-05-01,Property,25676393.76,159958.98,Home Purchase
LOAN002011,CUST07110,Auto Loan,323892.92,67,10.34,2020-08-05,Vehicle,637994.88,6383.42,Vehicle Purchase
LOAN002012,CUST13387,Personal Loan,140465.39,26,14.29,2018-10-29,Unsecured,0.0,6313.81,Personal Expense
LOAN002013,CUST03497,Business Loan,1179243.79,80,12.18,2025-01-29,Business Asset,2131916.95,21597.1,Business Expansion
LOAN002014,CUST05333,Home Loan,2630272.66,231,8.24,2023-01-21,Property,3944869.39,22741.8,Home Purchase
LOAN002015,CUST04617,Auto Loan,356195.91,61,11.04,2019-02-24,Vehicle,643098.69,7656.36,Vehicle Purchase
LOAN002016,CUST06354,Home Loan,2788644.33,246,8.66,2023-02-22,Property,4957237.77,24261.74,Home Purchase
LOAN002017,CUST00850,Personal Loan,532666.37,46,15.6,2024-08-22,Unsecured,0.0,15458.0,Personal Expense
LOAN002018,CUST00741,Auto Loan,647102.28,58,9.03,2021-05-05,Vehicle,1245669.93,13809.47,Vehicle Purchase
LOAN002019,CUST03832,Business Loan,3269615.77,77,12.69,2022-10-10,Unsecured,0.0,62283.53,Business Expansion
LOAN002020,CUST07156,Business Loan,4435403.59,79,13.17,2023-01-30,Business Asset,5843400.92,84246.53,Business Expansion
LOAN002021,CUST05456,Personal Loan,746680.5,41,12.87,2020-05-26,Unsecured,0.0,22604.24,Personal Expense
LOAN002022,CUST14084,Home Loan,5695981.01,243,8.16,2019-10-28,Property,9382696.09,47975.9,Home Purchase
LOAN002023,CUST05272,Business Loan,3929375.08,89,12.04,2024-05-18,Business Asset,7113469.87,66965.19,Business Expansion
LOAN002024,CUST08151,Auto Loan,408207.27,66,9.93,2025-06-21,Vehicle,592788.81,8051.83,Vehicle Purchase
LOAN002025,CUST01663,Home Loan,5583701.77,236,6.5,2024-11-03,Property,8725803.4,41975.74,Home Purchase
LOAN002026,CUST05870,Personal Loan,308411.67,41,15.7,2020-07-10,Unsecured,0.0,9767.22,Personal Expense
LOAN002027,CUST06036,Home Loan,6788899.64,236,8.86,2023-02-27,Property,8115391.79,60846.64,Home Purchase
LOAN002028,CUST12881,Auto Loan,400749.05,61,11.0,2024-01-16,Vehicle,745908.23,8606.01,Vehicle Purchase
LOAN002029,CUST06629,Auto Loan,327312.2,61,9.78,2020-11-12,Vehicle,384257.17,6831.03,Vehicle Purchase
LOAN002030,CUST04033,Home Loan,4516953.65,233,9.6,2025-11-25,Property,5874574.41,42825.15,Home Purchase
LOAN002031,CUST05553,Home Loan,4934188.76,237,9.93,2025-09-06,Property,7944199.61,47578.63,Home Purchase
LOAN002032,CUST10599,Auto Loan,905466.51,49,10.0,2019-08-18,Vehicle,1697678.28,22583.57,Vehicle Purchase
LOAN002033,CUST08590,Home Loan,6820250.71,249,9.1,2025-08-15,Property,12328117.19,61020.94,Home Purchase
LOAN002034,CUST12124,Home Loan,3899868.55,252,8.17,2018-08-12,Property,5349415.29,32415.05,Home Purchase
LOAN002035,CUST05219,Personal Loan,476796.62,36,14.88,2022-01-14,Unsecured,0.0,16500.31,Personal Expense
LOAN002036,CUST01659,Business Loan,4010092.46,92,13.03,2023-04-22,Business Asset,7829436.88,69142.97,Business Expansion
LOAN002037,CUST06395,Home Loan,1941408.44,251,7.72,2021-01-17,Property,3042230.64,15611.55,Home Purchase
LOAN002038,CUST08945,Home Loan,3111514.81,234,8.27,2022-06-19,Property,5365276.52,26819.97,Home Purchase
LOAN002039,CUST03975,Home Loan,4562324.97,233,8.51,2018-08-04,Property,8418099.95,40078.3,Home Purchase
LOAN002040,CUST00946,Personal Loan,124649.59,44,12.45,2021-01-23,Unsecured,0.0,3543.01,Personal Expense
LOAN002041,CUST13543,Business Loan,3333084.17,75,11.46,2022-01-13,Business Asset,4380576.35,62443.54,Business Expansion
LOAN002042,CUST04095,Home Loan,2451153.87,243,8.1,2025-11-29,Property,4179998.94,20553.24,Home Purchase
LOAN002043,CUST01081,Home Loan,2983336.66,228,9.4,2024-06-10,Property,4675998.25,28115.34,Home Purchase
LOAN002044,CUST00022,Home Loan,8013264.93,245,6.5,2024-03-10,Property,15129141.51,59151.36,Home Purchase
LOAN002045,CUST13851,Auto Loan,189220.93,70,9.73,2023-07-15,Vehicle,369516.47,3553.13,Vehicle Purchase
LOAN002046,CUST13090,Business Loan,3556232.34,96,11.24,2025-04-09,Property,5783107.59,56324.19,Business Expansion
LOAN002047,CUST08270,Auto Loan,312469.11,51,9.73,2023-03-03,Vehicle,347646.47,7505.17,Vehicle Purchase
LOAN002048,CUST12081,Home Loan,1605033.03,238,9.51,2018-01-24,Property,2480163.19,15013.79,Home Purchase
LOAN002049,CUST01436,Personal Loan,1198238.06,41,15.86,2022-06-12,Fixed Deposit,1748184.62,38043.43,Personal Expense
LOAN002050,CUST02586,Personal Loan,493094.03,44,16.15,2022-06-11,Unsecured,0.0,14923.47,Personal Expense
LOAN002051,CUST11971,Business Loan,703233.66,80,12.4,2024-02-22,Property,1270729.47,12961.64,Business Expansion
LOAN002052,CUST09857,Home Loan,3581689.78,240,8.29,2024-02-05,Property,4138184.79,30608.33,Home Purchase
LOAN002053,CUST01702,Home Loan,6417993.23,236,8.72,2025-07-31,Property,9183417.39,56950.96,Home Purchase
LOAN002054,CUST10887,Auto Loan,562692.25,49,9.24,2021-07-23,Vehicle,809364.75,13829.42,Vehicle Purchase
LOAN002055,CUST11324,Home Loan,5670123.45,232,8.61,2022-01-07,Property,6629630.17,50250.57,Home Purchase
LOAN002056,CUST05016,Auto Loan,282946.26,54,10.41,2021-03-05,Vehicle,447386.11,6584.78,Vehicle Purchase
LOAN002057,CUST12931,Home Loan,6352330.46,247,9.62,2022-12-24,Property,11585063.68,59155.9,Home Purchase
LOAN002058,CUST04853,Home Loan,3131396.62,231,10.89,2018-04-21,Property,5043891.2,32442.76,Home Purchase
LOAN002059,CUST09358,Home Loan,2605413.8,247,6.93,2023-04-25,Property,3677385.79,19827.81,Home Purchase
LOAN002060,CUST12091,Education Loan,202226.23,72,10.19,2020-08-13,Fixed Deposit,274070.15,3765.82,Higher Education
LOAN002061,CUST09559,Home Loan,9799530.4,232,7.93,2018-02-07,Property,17273816.95,82700.39,Home Purchase
LOAN002062,CUST09858,Business Loan,4191544.52,84,12.7,2019-10-12,Business Asset,6273398.69,75570.46,Business Expansion
LOAN002063,CUST14219,Personal Loan,827085.16,25,14.72,2023-06-28,Unsecured,0.0,38616.0,Personal Expense
LOAN002064,CUST11853,Home Loan,2624183.86,249,9.69,2018-11-23,Property,4710111.16,24496.98,Home Purchase
LOAN002065,CUST10821,Business Loan,2066386.59,83,12.36,2023-10-02,Unsecured,0.0,37156.77,Business Expansion
LOAN002066,CUST07881,Auto Loan,358912.24,61,8.98,2023-01-23,Vehicle,443509.46,7350.17,Vehicle Purchase
LOAN002067,CUST08755,Home Loan,2126932.15,228,8.21,2022-09-15,Property,3511889.49,18449.76,Home Purchase
LOAN002068,CUST13715,Auto Loan,853510.72,61,11.55,2020-08-03,Vehicle,1666556.16,18564.49,Vehicle Purchase
LOAN002069,CUST12239,Home Loan,1713198.28,235,8.9,2023-01-06,Property,3074773.1,15422.76,Home Purchase
LOAN002070,CUST11365,Home Loan,2293214.59,249,10.23,2018-10-24,Property,3877246.61,22235.4,Home Purchase
LOAN002071,CUST12297,Personal Loan,292583.58,32,13.42,2018-11-21,Unsecured,0.0,10927.13,Personal Expense
LOAN002072,CUST06540,Home Loan,773652.79,245,7.85,2020-01-20,Property,1279239.09,6345.29,Home Purchase
LOAN002073,CUST14487,Auto Loan,218386.02,54,9.32,2019-01-01,Vehicle,412895.6,4966.82,Vehicle Purchase
LOAN002074,CUST13261,Auto Loan,426343.29,48,9.77,2018-03-14,Vehicle,449893.18,10766.14,Vehicle Purchase
LOAN002075,CUST01814,Auto Loan,335271.7,58,9.78,2025-04-23,Vehicle,640998.87,7277.11,Vehicle Purchase
LOAN002076,CUST02143,Business Loan,1565428.71,83,12.13,2023-01-30,Property,2133777.46,27955.9,Business Expansion
LOAN002077,CUST12532,Business Loan,737818.82,88,10.44,2024-10-24,Business Asset,1165645.23,12034.1,Business Expansion
LOAN002078,CUST00035,Personal Loan,433723.54,46,15.19,2024-01-13,Fixed Deposit,482220.25,12496.7,Personal Expense
LOAN002079,CUST11893,Auto Loan,650180.07,62,8.51,2023-09-30,Vehicle,1166664.11,12997.16,Vehicle Purchase
LOAN002080,CUST07189,Personal Loan,205961.12,44,13.89,2023-05-07,Unsecured,0.0,6000.15,Personal Expense
LOAN002081,CUST06989,Business Loan,1360977.31,94,13.51,2024-06-23,Property,1732781.35,23540.56,Business Expansion
LOAN002082,CUST05035,Personal Loan,361044.3,34,15.05,2019-12-01,Unsecured,0.0,13108.88,Personal Expense
LOAN002083,CUST03020,Education Loan,470105.79,81,10.99,2022-10-22,Fixed Deposit,758759.7,8245.57,Higher Education
LOAN002084,CUST06434,Home Loan,12308591.46,252,7.9,2021-06-20,Property,20820980.32,100208.06,Home Purchase
LOAN002085,CUST09905,Personal Loan,401632.72,32,12.95,2022-09-05,Unsecured,0.0,14909.59,Personal Expense
LOAN002086,CUST06232,Home Loan,1696276.67,247,8.57,2022-03-23,Property,2696701.24,14638.46,Home Purchase
LOAN002087,CUST07744,Business Loan,3704328.35,90,12.62,2019-08-20,Property,6816242.29,63866.32,Business Expansion
LOAN002088,CUST02018,Personal Loan,226687.86,38,14.33,2022-02-06,Fixed Deposit,281067.25,7455.95,Personal Expense
LOAN002089,CUST07662,Personal Loan,347928.0,48,15.75,2020-07-11,Unsecured,0.0,9815.89,Personal Expense
LOAN002090,CUST05263,Business Loan,476392.98,77,13.64,2024-03-21,Business Asset,902059.44,9317.37,Business Expansion
LOAN002091,CUST02704,Business Loan,1938384.87,94,12.43,2022-02-14,Business Asset,2436281.35,32362.95,Business Expansion
LOAN002092,CUST11451,Business Loan,2286935.64,95,11.95,2020-07-02,Business Asset,2825971.01,37340.42,Business Expansion
LOAN002093,CUST14175,Home Loan,2981483.12,235,9.5,2022-07-09,Property,4304966.77,27991.06,Home Purchase
LOAN002094,CUST14700,Home Loan,3009253.38,237,8.78,2021-09-21,Property,4873778.63,26775.3,Home Purchase
LOAN002095,CUST08640,Home Loan,1946079.09,252,9.21,2023-09-13,Property,2618241.8,17481.98,Home Purchase
LOAN002096,CUST08787,Business Loan,859369.61,94,13.75,2022-07-24,Business Asset,983714.44,14980.43,Business Expansion
LOAN002097,CUST04445,Home Loan,2240257.99,229,9.31,2022-08-04,Property,3727473.26,20949.82,Home Purchase
LOAN002098,CUST10856,Personal Loan,185978.13,28,15.54,2018-04-07,Fixed Deposit,347577.09,7961.35,Personal Expense
LOAN002099,CUST02469,Personal Loan,405087.35,41,14.86,2023-06-05,Unsecured,0.0,12659.44,Personal Expense
LOAN002100,CUST10946,Home Loan,5268591.79,233,8.66,2024-08-02,Property,8742658.1,46780.06,Home Purchase
LOAN002101,CUST09045,Auto Loan,664325.82,55,10.73,2019-06-07,Vehicle,892940.58,15344.06,Vehicle Purchase
LOAN002102,CUST08641,Home Loan,1278084.37,229,9.85,2025-08-11,Property,2440677.08,12397.86,Home Purchase
LOAN002103,CUST12085,Business Loan,1014173.44,85,13.44,2022-09-09,Business Asset,1320381.53,18560.53,Business Expansion
LOAN002104,CUST04836,Business Loan,1289340.39,95,12.11,2024-08-16,Unsecured,0.0,21165.13,Business Expansion
LOAN002105,CUST09829,Home Loan,1743375.88,242,9.43,2022-05-06,Property,2063381.55,16125.76,Home Purchase
LOAN002106,CUST05788,Business Loan,1421959.88,80,12.6,2019-08-22,Property,2787194.19,26360.73,Business Expansion
LOAN002107,CUST06695,Auto Loan,201224.02,58,9.3,2022-08-29,Vehicle,331929.25,4320.55,Vehicle Purchase
LOAN002108,CUST10911,Home Loan,2286391.83,238,8.18,2021-02-27,Property,4126231.76,19446.0,Home Purchase
LOAN002109,CUST02188,Personal Loan,634088.67,34,13.71,2021-05-03,Unsecured,0.0,22610.83,Personal Expense
LOAN002110,CUST01658,Business Loan,836539.54,81,11.27,2022-06-17,Business Asset,1071810.16,14795.38,Business Expansion
LOAN002111,CUST11479,Business Loan,1553720.78,83,12.3,2023-12-06,Business Asset,2862309.74,27888.25,Business Expansion
LOAN002112,CUST03683,Auto Loan,168887.68,63,12.14,2022-04-10,Vehicle,291993.43,3638.28,Vehicle Purchase
LOAN002113,CUST14170,Business Loan,3587073.44,83,13.4,2019-07-28,Unsecured,0.0,66520.33,Business Expansion
LOAN002114,CUST08313,Auto Loan,159736.34,65,8.86,2022-07-03,Vehicle,262317.77,3103.05,Vehicle Purchase
LOAN002115,CUST09894,Education Loan,882665.53,63,10.87,2024-06-16,Unsecured,0.0,18448.17,Higher Education
